image,source,source_version,missing_updates,urgency,status,fixed,debianbug,cve
ohmcoe/nginx,pcre3,2:8.39-12,0,unimportant,open,undefined,undefined,CVE-2017-16231
ohmcoe/nginx,perl,5.28.1-6,0,unimportant,open,undefined,776268,CVE-2011-4116
ohmcoe/nginx,shadow,1:4.5-1.1,0,unimportant,open,undefined,undefined,CVE-2007-5686
ohmcoe/nginx,shadow,1:4.5-1.1,0,unimportant,open,undefined,778950,CVE-2013-4235
ohmcoe/nginx,shadow,1:4.5-1.1,0,unimportant,open,undefined,undefined,CVE-2019-19882
ohmcoe/nginx,shadow,1:4.5-1.1,0,low,open,undefined,890557,CVE-2018-7169
ohmcoe/nginx,tar,1.30+dfsg-6,0,unimportant,open,undefined,328228,CVE-2005-2541
ohmcoe/nginx,tar,1.30+dfsg-6,0,unimportant,open,undefined,925286,CVE-2019-9923
ohmcoe/nginx,tiff,4.0.10-4,0,unimportant,open,undefined,undefined,CVE-2018-10126
ohmcoe/nginx,tiff,4.0.10-4,0,unimportant,open,undefined,undefined,CVE-2017-16232
ohmcoe/nginx,tiff,4.0.10-4,0,unimportant,open,undefined,undefined,CVE-2017-9117
ohmcoe/nginx,tiff,4.0.10-4,0,unimportant,open,undefined,undefined,CVE-2017-17973
ohmcoe/nginx,tiff,4.0.10-4,0,unimportant,open,undefined,776185,CVE-2014-8130
ohmcoe/nginx,tiff,4.0.10-4,0,not yet assigned,resolved,4.1.0+git191117-2~deb10u1,undefined,CVE-2019-17546
ohmcoe/nginx,tiff,4.0.10-4,0,unimportant,open,undefined,undefined,CVE-2017-5563
ohmcoe/nginx,tiff,4.0.10-4,0,low,open,undefined,885579,CVE-2017-17942
ohmcoe/nginx,tiff,4.0.10-4,0,not yet assigned,resolved,4.1.0+git191117-2~deb10u1,934780,CVE-2019-14973
deeky666/mysql,nettle,3.2-1,2,not yet assigned,open,undefined,undefined,CVE-2018-16869
deeky666/mysql,nettle,3.2-1,2,not yet assigned,resolved,3.3-1,832983,CVE-2016-6489
deeky666/mysql,sensible-utils,0.0.9,0,not yet assigned,resolved,0.0.9+deb8u1,881767,CVE-2017-17512
google/mysql,bzip2,1.0.6-4,3,not yet assigned,resolved,1.0.6-7+deb8u1,930886,CVE-2019-12900
google/mysql,bzip2,1.0.6-4,3,not yet assigned,resolved,1.0.6-7+deb8u1,827744,CVE-2016-3189
google/mysql,libidn,1.25-2,5,not yet assigned,resolved,1.29-1+deb8u3,873902,CVE-2017-14062
google/mysql,libidn,1.25-2,5,not yet assigned,resolved,1.29-1+deb8u2,undefined,CVE-2016-6261
google/mysql,libidn,1.25-2,5,not yet assigned,resolved,1.29-1+deb8u2,undefined,CVE-2016-6263
google/mysql,libidn,1.25-2,5,not yet assigned,resolved,1.29-1+deb8u2,undefined,CVE-2015-8948
google/mysql,libidn,1.25-2,5,not yet assigned,resolved,1.29-1+deb8u1,undefined,CVE-2015-2059
ignatiusyeow/cassandra,audit,1:2.4-1,0,unimportant,open,undefined,795457,CVE-2015-5186
ignatiusyeow/cassandra,avahi,0.6.31-5,0,unimportant,open,undefined,917047,CVE-2017-6519
ignatiusyeow/cassandra,bzip2,1.0.6-7,0,not yet assigned,resolved,1.0.6-7+deb8u1,930886,CVE-2019-12900
ignatiusyeow/cassandra,bzip2,1.0.6-7,0,not yet assigned,resolved,1.0.6-7+deb8u1,827744,CVE-2016-3189
ignatiusyeow/cassandra,coreutils,8.23-4,0,low,open,undefined,816320,CVE-2016-2781
ignatiusyeow/cassandra,coreutils,8.23-4,0,unimportant,open,undefined,undefined,CVE-2017-18018
ignatiusyeow/cassandra,cryptsetup,2:1.6.6-5,0,unimportant,open,undefined,undefined,CVE-2016-4484
ignatiusyeow/cassandra,gcc-4.8,4.8.4-1,0,not yet assigned,open,undefined,undefined,CVE-2018-12886
ignatiusyeow/cassandra,gcc-4.8,4.8.4-1,0,not yet assigned,open,undefined,undefined,CVE-2017-11671
ignatiusyeow/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2018-12886
ignatiusyeow/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2015-5276
ignatiusyeow/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2017-11671
ignatiusyeow/cassandra,inetutils,2:1.9.2.39.3a460-3,0,low,open,undefined,945861,CVE-2019-0053
ignatiusyeow/cassandra,lcms2,2.6-3,0,not yet assigned,resolved,2.6-3+deb8u2,907983,CVE-2018-16435
ignatiusyeow/cassandra,lcms2,2.6-3,0,not yet assigned,resolved,2.6-3+deb8u1,852627,CVE-2016-10165
ignatiusyeow/cassandra,libbsd,0.7.0-2,0,not yet assigned,open,undefined,undefined,CVE-2019-20367
ignatiusyeow/cassandra,libbsd,0.7.0-2,0,not yet assigned,resolved,0.7.0-2+deb8u1,undefined,CVE-2016-2090
ignatiusyeow/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u8,938938,CVE-2019-13627
ignatiusyeow/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u1,undefined,CVE-2015-7511
ignatiusyeow/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u4,undefined,CVE-2017-7526
ignatiusyeow/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u5,undefined,CVE-2018-0495
ignatiusyeow/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u2,834893,CVE-2016-6313
ignatiusyeow/cassandra,libgcrypt20,1.6.3-2,0,unimportant,open,undefined,undefined,CVE-2018-6829
ignatiusyeow/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u3,undefined,CVE-2017-9526
ignatiusyeow/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11212
ignatiusyeow/cassandra,libjpeg-turbo,1:1.3.1-12,0,low,open,undefined,undefined,CVE-2019-2201
ignatiusyeow/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11214
ignatiusyeow/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11213
ignatiusyeow/cassandra,libjpeg-turbo,1:1.3.1-12,0,unimportant,open,undefined,878567,CVE-2017-15232
ignatiusyeow/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u2,741487,CVE-2018-14498
ignatiusyeow/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902950,CVE-2018-1152
ignatiusyeow/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,819969,CVE-2016-3616
ignatiusyeow/cassandra,libxdmcp,1:1.1.1-1,0,not yet assigned,resolved,1:1.1.1-1+deb8u1,856399,CVE-2017-2625
ignatiusyeow/cassandra,libxrender,1:0.9.8-1,0,low,open,undefined,840443,CVE-2016-7950
ignatiusyeow/cassandra,libxrender,1:0.9.8-1,0,low,open,undefined,840443,CVE-2016-7949
ignatiusyeow/cassandra,libxtst,2:1.2.2-1,1,not yet assigned,resolved,2:1.2.2-1+deb8u1,840444,CVE-2016-7951
ignatiusyeow/cassandra,libxtst,2:1.2.2-1,1,not yet assigned,resolved,2:1.2.2-1+deb8u1,840444,CVE-2016-7952
ignatiusyeow/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1122
ignatiusyeow/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1123
ignatiusyeow/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1124
ignatiusyeow/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1125
ignatiusyeow/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1126
ignatiusyeow/cassandra,python-defaults,2.7.9-1,0,unimportant,open,undefined,498899,CVE-2008-4108
ignatiusyeow/cassandra,sensible-utils,0.0.9,0,not yet assigned,resolved,0.0.9+deb8u1,881767,CVE-2017-17512
ignatiusyeow/cassandra,util-linux,2.25.2-6,0,not yet assigned,open,undefined,830802,CVE-2016-5011
ignatiusyeow/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,855943,CVE-2017-2616
ignatiusyeow/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,undefined,CVE-2015-5224
ignatiusyeow/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,798067,CVE-2015-5218
ignatiusyeow/cassandra,util-linux,2.25.2-6,0,not yet assigned,open,undefined,815922,CVE-2016-2779
ignatiusyeow/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847270,CVE-2016-9841
ignatiusyeow/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847270,CVE-2016-9840
ignatiusyeow/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847275,CVE-2016-9843
ignatiusyeow/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847274,CVE-2016-9842
rgrmarketing/nginx,bash,4.4-5,0,low,open,undefined,undefined,CVE-2019-18276
rgrmarketing/nginx,bzip2,1.0.6-8.1,0,not yet assigned,open,undefined,930886,CVE-2019-12900
rgrmarketing/nginx,coreutils,8.26-3,0,low,open,undefined,816320,CVE-2016-2781
rgrmarketing/nginx,coreutils,8.26-3,0,unimportant,open,undefined,undefined,CVE-2017-18018
rgrmarketing/nginx,e2fsprogs,1.43.4-2,0,not yet assigned,resolved,1.43.4-2+deb9u1,941139,CVE-2019-5094
rgrmarketing/nginx,e2fsprogs,1.43.4-2,0,not yet assigned,open,undefined,948508,CVE-2019-5188
rgrmarketing/nginx,gettext,0.19.8.1-2,0,unimportant,open,undefined,913173,CVE-2018-18751
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,878159,CVE-2018-6485
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,undefined,CVE-2018-6551
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-9192
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-1010023
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-1010024
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-1010025
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,779392,CVE-2015-8985
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2018-20796
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-6488
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-7309
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2010-4052
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2010-4051
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,870650,CVE-2017-12132
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,945250,CVE-2019-19126
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,887001,CVE-2018-1000001
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,924612,CVE-2019-9169
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2010-4756
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,924613,CVE-2009-5155
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-1010022
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,low,open,undefined,856503,CVE-2016-10228
rgrmarketing/nginx,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,920047,CVE-2016-10739
rgrmarketing/nginx,gnupg2,2.1.18-8~deb9u4,0,not yet assigned,open,undefined,undefined,CVE-2018-1000858
rgrmarketing/nginx,gnupg2,2.1.18-8~deb9u4,0,low,open,undefined,945859,CVE-2019-14855
rgrmarketing/nginx,gnupg2,2.1.18-8~deb9u4,0,low,open,undefined,894983,CVE-2018-9234
rgrmarketing/nginx,jbigkit,2.1-3.1,0,unimportant,open,undefined,869708,CVE-2017-9937
rgrmarketing/nginx,libbsd,0.8.3-1,0,not yet assigned,open,undefined,undefined,CVE-2019-20367
rgrmarketing/nginx,libjpeg-turbo,1:1.5.1-2,0,low,open,undefined,undefined,CVE-2019-2201
rgrmarketing/nginx,libjpeg-turbo,1:1.5.1-2,0,unimportant,open,undefined,878567,CVE-2017-15232
rgrmarketing/nginx,libjpeg-turbo,1:1.5.1-2,0,low,open,undefined,741487,CVE-2018-14498
rgrmarketing/nginx,libjpeg-turbo,1:1.5.1-2,0,low,open,undefined,902950,CVE-2018-1152
rgrmarketing/nginx,libwebp,0.5.2-1,0,unimportant,open,undefined,842714,CVE-2016-9085
rgrmarketing/nginx,libxslt,1.1.29-2.1,0,not yet assigned,resolved,1.1.29-2.1+deb9u1,926895,CVE-2019-11068
rgrmarketing/nginx,libxslt,1.1.29-2.1,0,not yet assigned,resolved,1.1.29-2.1+deb9u2,942646,CVE-2019-18197
rgrmarketing/nginx,libxslt,1.1.29-2.1,0,unimportant,open,undefined,859796,CVE-2015-9019
rgrmarketing/nginx,libxslt,1.1.29-2.1,0,not yet assigned,resolved,1.1.29-2.1+deb9u1,931321,CVE-2019-13117
rgrmarketing/nginx,libxslt,1.1.29-2.1,0,not yet assigned,resolved,1.1.29-2.1+deb9u1,931320,CVE-2019-13118
rgrmarketing/nginx,lz4,0.0~r131-2,0,low,open,undefined,943680,CVE-2019-17543
rgrmarketing/nginx,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,undefined,CVE-2018-19211
rgrmarketing/nginx,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17594
rgrmarketing/nginx,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17595
rgrmarketing/nginx,pcre3,2:8.39-3,0,unimportant,open,undefined,858678,CVE-2017-7245
rgrmarketing/nginx,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-11164
rgrmarketing/nginx,pcre3,2:8.39-3,0,unimportant,open,undefined,858679,CVE-2017-7246
rgrmarketing/nginx,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-16231
rgrmarketing/nginx,rsyslog,8.24.0-1,0,unimportant,open,undefined,undefined,CVE-2015-3243
rgrmarketing/nginx,rsyslog,8.24.0-1,0,unimportant,open,undefined,undefined,CVE-2017-12588
rgrmarketing/nginx,rsyslog,8.24.0-1,0,not yet assigned,open,undefined,942067,CVE-2019-17041
rgrmarketing/nginx,rsyslog,8.24.0-1,0,not yet assigned,open,undefined,942065,CVE-2019-17042
rgrmarketing/nginx,rsyslog,8.24.0-1,0,not yet assigned,open,undefined,undefined,CVE-2018-16881
rgrmarketing/nginx,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2007-5686
rgrmarketing/nginx,shadow,1:4.4-4.1,0,not yet assigned,open,undefined,756630,CVE-2017-12424
rgrmarketing/nginx,shadow,1:4.4-4.1,0,unimportant,open,undefined,778950,CVE-2013-4235
rgrmarketing/nginx,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2019-19882
rgrmarketing/nginx,shadow,1:4.4-4.1,0,low,open,undefined,890557,CVE-2018-7169
rgrmarketing/nginx,tar,1.29b-1.1,0,not yet assigned,open,undefined,917377,CVE-2018-20482
rgrmarketing/nginx,tar,1.29b-1.1,0,unimportant,open,undefined,328228,CVE-2005-2541
rgrmarketing/nginx,tar,1.29b-1.1,0,unimportant,open,undefined,925286,CVE-2019-9923
wildme/nginx,apt,1.4.8,0,unimportant,open,undefined,642480,CVE-2011-3374
wildme/nginx,apt,1.4.8,0,not yet assigned,resolved,1.4.9,undefined,CVE-2019-3462
wildme/nginx,bash,4.4-5,0,low,open,undefined,undefined,CVE-2019-18276
wildme/nginx,bzip2,1.0.6-8.1,0,not yet assigned,open,undefined,930886,CVE-2019-12900
wildme/nginx,coreutils,8.26-3,0,low,open,undefined,816320,CVE-2016-2781
wildme/nginx,coreutils,8.26-3,0,unimportant,open,undefined,undefined,CVE-2017-18018
wildme/nginx,e2fsprogs,1.43.4-2,0,not yet assigned,resolved,1.43.4-2+deb9u1,941139,CVE-2019-5094
wildme/nginx,e2fsprogs,1.43.4-2,0,not yet assigned,open,undefined,948508,CVE-2019-5188
wildme/nginx,gettext,0.19.8.1-2,0,unimportant,open,undefined,913173,CVE-2018-18751
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,878159,CVE-2018-6485
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,undefined,CVE-2018-6551
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-9192
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884132,CVE-2017-1000408
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010023
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010024
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010025
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879500,CVE-2017-15671
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884133,CVE-2017-1000409
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,779392,CVE-2015-8985
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2018-20796
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879955,CVE-2017-15804
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-6488
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-7309
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4052
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4051
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,undefined,CVE-2017-18269
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,870650,CVE-2017-12132
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,945250,CVE-2019-19126
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884615,CVE-2017-16997
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,887001,CVE-2018-1000001
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,924612,CVE-2019-9169
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4756
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,924613,CVE-2009-5155
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879501,CVE-2017-15670
wildme/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010022
wildme/nginx,glibc,2.24-11+deb9u3,1,low,open,undefined,856503,CVE-2016-10228
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,899071,CVE-2018-11236
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,899070,CVE-2018-11237
wildme/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,920047,CVE-2016-10739
wildme/nginx,jbigkit,2.1-3.1,0,unimportant,open,undefined,869708,CVE-2017-9937
wildme/nginx,libbsd,0.8.3-1,0,not yet assigned,open,undefined,undefined,CVE-2019-20367
wildme/nginx,libjpeg-turbo,1:1.5.1-2,0,low,open,undefined,undefined,CVE-2019-2201
wildme/nginx,libjpeg-turbo,1:1.5.1-2,0,unimportant,open,undefined,878567,CVE-2017-15232
wildme/nginx,libjpeg-turbo,1:1.5.1-2,0,low,open,undefined,741487,CVE-2018-14498
wildme/nginx,libjpeg-turbo,1:1.5.1-2,0,low,open,undefined,902950,CVE-2018-1152
wildme/nginx,libpng1.6,1.6.28-1,0,unimportant,open,undefined,undefined,CVE-2019-6129
wildme/nginx,libpng1.6,1.6.28-1,0,unimportant,open,undefined,undefined,CVE-2018-14550
wildme/nginx,libpng1.6,1.6.28-1,0,not yet assigned,resolved,1.6.28-1+deb9u1,921355,CVE-2019-7317
wildme/nginx,libpng1.6,1.6.28-1,0,unimportant,open,undefined,undefined,CVE-2018-14048
wildme/nginx,libpng1.6,1.6.28-1,0,not yet assigned,open,undefined,undefined,CVE-2017-12652
wildme/nginx,libwebp,0.5.2-1,0,unimportant,open,undefined,842714,CVE-2016-9085
wildme/nginx,libx11,2:1.6.4-3,1,not yet assigned,resolved,2:1.6.4-3+deb9u1,undefined,CVE-2018-14598
wildme/nginx,libx11,2:1.6.4-3,1,not yet assigned,resolved,2:1.6.4-3+deb9u1,undefined,CVE-2018-14599
wildme/nginx,libx11,2:1.6.4-3,1,not yet assigned,resolved,2:1.6.4-3+deb9u1,undefined,CVE-2018-14600
wildme/nginx,libxslt,1.1.29-2.1,0,not yet assigned,resolved,1.1.29-2.1+deb9u1,926895,CVE-2019-11068
wildme/nginx,libxslt,1.1.29-2.1,0,not yet assigned,resolved,1.1.29-2.1+deb9u2,942646,CVE-2019-18197
wildme/nginx,libxslt,1.1.29-2.1,0,unimportant,open,undefined,859796,CVE-2015-9019
wildme/nginx,libxslt,1.1.29-2.1,0,not yet assigned,resolved,1.1.29-2.1+deb9u1,931321,CVE-2019-13117
wildme/nginx,libxslt,1.1.29-2.1,0,not yet assigned,resolved,1.1.29-2.1+deb9u1,931320,CVE-2019-13118
wildme/nginx,lz4,0.0~r131-2,0,low,open,undefined,943680,CVE-2019-17543
wildme/nginx,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,undefined,CVE-2018-19211
wildme/nginx,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17594
wildme/nginx,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17595
wildme/nginx,pcre3,2:8.39-3,0,unimportant,open,undefined,858678,CVE-2017-7245
wildme/nginx,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-11164
wildme/nginx,pcre3,2:8.39-3,0,unimportant,open,undefined,858679,CVE-2017-7246
wildme/nginx,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-16231
wildme/nginx,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2007-5686
wildme/nginx,shadow,1:4.4-4.1,0,not yet assigned,open,undefined,756630,CVE-2017-12424
wildme/nginx,shadow,1:4.4-4.1,0,unimportant,open,undefined,778950,CVE-2013-4235
wildme/nginx,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2019-19882
wildme/nginx,shadow,1:4.4-4.1,0,low,open,undefined,890557,CVE-2018-7169
wildme/nginx,tar,1.29b-1.1,0,not yet assigned,open,undefined,917377,CVE-2018-20482
wildme/nginx,tar,1.29b-1.1,0,unimportant,open,undefined,328228,CVE-2005-2541
wildme/nginx,tar,1.29b-1.1,0,unimportant,open,undefined,925286,CVE-2019-9923
uanorman/mongo,libbsd,0.8.2-1,1,not yet assigned,open,undefined,undefined,CVE-2019-20367
uanorman/mongo,sensible-utils,0.0.9,0,not yet assigned,resolved,0.0.9+deb8u1,881767,CVE-2017-17512
nirmalgupta/cassandra,audit,1:2.4-1,0,unimportant,open,undefined,795457,CVE-2015-5186
nirmalgupta/cassandra,avahi,0.6.31-5,0,unimportant,open,undefined,917047,CVE-2017-6519
nirmalgupta/cassandra,bzip2,1.0.6-7,0,not yet assigned,resolved,1.0.6-7+deb8u1,930886,CVE-2019-12900
nirmalgupta/cassandra,bzip2,1.0.6-7,0,not yet assigned,resolved,1.0.6-7+deb8u1,827744,CVE-2016-3189
nirmalgupta/cassandra,coreutils,8.23-4,0,low,open,undefined,816320,CVE-2016-2781
nirmalgupta/cassandra,coreutils,8.23-4,0,unimportant,open,undefined,undefined,CVE-2017-18018
nirmalgupta/cassandra,cryptsetup,2:1.6.6-5,0,unimportant,open,undefined,undefined,CVE-2016-4484
nirmalgupta/cassandra,flac,1.3.0-3,0,low,open,undefined,897015,CVE-2017-6888
nirmalgupta/cassandra,gcc-4.8,4.8.4-1,0,not yet assigned,open,undefined,undefined,CVE-2018-12886
nirmalgupta/cassandra,gcc-4.8,4.8.4-1,0,not yet assigned,open,undefined,undefined,CVE-2017-11671
nirmalgupta/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2018-12886
nirmalgupta/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2015-5276
nirmalgupta/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2017-11671
nirmalgupta/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u3,931234,CVE-2019-13012
nirmalgupta/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16428
nirmalgupta/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16429
nirmalgupta/cassandra,glib2.0,2.42.1-1,1,unimportant,open,undefined,655044,CVE-2012-0039
nirmalgupta/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u1,929753,CVE-2019-12450
nirmalgupta/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u3,931234,CVE-2019-13012
